id,Mean ver_magdisp,Mean hor_magdisp,Mean dia_magdisp,Mean tor_magdisp,Mean ver_stress,Mean hor_stress,Mean dia_stress,Mean tor_stress
281,0.38888880131711223,0.2748361518784882,0.3039870610727331,0.06182796679934649,157.31245752674417,121.96478652644524,129.37652111460577,51.59955574441356
280,0.10668935102683638,0.12121554095211635,0.0723341589323803,0.010626673157248486,69.14684691523907,84.3924091999363,53.72913110529084,19.679196283633043
14,0.3726417964814553,0.2829701707849892,0.15547601333970543,0.02189083358851333,110.81808441539157,93.99447990845613,61.78295141458708,30.5919853309472
149,0.4419598485902889,0.4565436134162464,0.18058291888320546,0.03232713857152047,129.7779091291991,133.72703043668426,82.91936637972609,43.03753350838746
15,0.1898633629236427,0.2076128933362578,0.10087084021024886,0.04179414559540358,96.21193193717367,107.78693410179322,73.01385951627793,47.5962561344646
148,0.669900040155556,0.5148672959968258,0.3121974011674679,0.03388813829914846,205.7097579215937,163.6891601955609,126.64541232058875,39.54595789993578
86,0.06799597696226181,0.047027334064709096,0.04782828076772612,0.00818815796100039,40.553753301019135,28.523632608547647,31.241982880034747,14.01568661507676
87,0.18696648372872068,0.13684729429117215,0.12424209561917861,0.016056690821961116,77.84446647138995,76.89270974923605,61.559872920624734,25.460458294123562
101,0.2117762702806081,0.17975588745047313,0.1566439916229324,0.024970603687290965,110.90825825132377,119.71298076440819,87.16557487154137,40.67299002221893
192,0.15897376120838916,0.10003284557238935,0.1073424770337303,0.01453648127128523,76.99219966243413,58.29305540766526,61.4642021209043,27.317960135337216
193,0.1790169523808654,0.10303654510483853,0.11421138003966572,0.017622033302653044,85.69444888470414,60.4523745203825,59.827218390799764,22.214783767381554
177,0.16925631256677595,0.11202420675996856,0.09109717040894502,0.014086505407662278,94.16372466003097,68.4054714347805,56.8545206430887,23.385988026167627
63,0.1943545561473224,0.13424401636926406,0.13990363233581582,0.05514648657401241,109.2840421645157,84.30726035216439,92.66109909676513,55.95972654256279
62,0.31699059409641134,0.2613372422186321,0.1196861213164633,0.055146752878039336,138.80897384981964,117.57436009135684,79.70870282450055,58.579448645057575
40,0.30365896266869224,0.2903769826797147,0.11574134379726156,0.09966119586185236,156.61488991467243,179.25088169172543,90.24793570396986,87.9941673748343
296,0.35314240005841885,0.33905344351802486,0.16766765029985375,0.05542069286348508,125.590871274179,122.99882931738345,82.10660944245242,43.90812397087909
297,0.1974758497665586,0.15101444247262424,0.1321218703242032,0.03217192690762411,107.90527461553408,87.24197144829513,77.84501945729193,59.301230446149745
204,5.936585365457102,1.9910692250641309,4.145750754811648,0.33799020306140226,538.4853150730052,292.04827578094887,395.58853999656054,136.98181103497257
205,0.16524290128329788,0.25586121187634314,0.11965707319150648,0.03809604301622471,81.02093351492888,105.62853331655087,65.89713610542928,38.22553896800517
123,0.7472040140539331,0.760075534004357,0.2803462673037513,0.08752691068583222,170.37706104330806,173.14548739137302,94.8192593856936,59.690622022202064
122,0.34176535005182973,0.23938695465474238,0.15084363536306364,0.06611077683086398,150.28195064864005,100.49043491511792,80.89426612639487,59.71064462077473
185,0.12518950903769205,0.09496848957361052,0.06744248930723888,0.01821644721664968,69.0053151947698,53.40698394816971,45.22529433206082,22.21583925172104
279,0.47030992825919854,0.8032118872298911,0.3189951506106622,0.05464762607070109,165.56304587235434,238.47458777110776,122.68370362739812,63.73414653391831
116,0.42846230708045424,0.3842612344325535,0.1987354297856754,0.025815584846108252,98.39632582209387,98.98852091931528,66.70825235630518,41.19729623827252
230,0.2916372989921327,0.2044850469749696,0.267882029231351,0.03400808481018277,111.5660977031958,102.37570493533438,107.66259161434051,36.3931482704967
91,0.14126280418222661,0.1190666503973769,0.07552671318693394,0.033070105501318496,110.5321617539113,98.689318094916,67.44826945568478,38.1740056962578
247,0.19966147622537475,0.14899345856744586,0.14415726025669268,0.053453370401930024,94.91727589624477,71.35923266627958,69.64352599271251,44.05818670438081
246,4.208187363372496,2.1206668446863195,3.014403870911817,0.32069002336243096,505.6174016177802,372.85188091183363,317.87575719965395,136.36220105828454
129,0.46241304020165425,0.3739129322869791,0.1616199608002454,0.03504202450095289,145.14440770182873,126.98268095995829,74.5614513143443,47.492061599043716
306,0.20060431638365292,0.1447184179460644,0.14011488882614942,0.04039456751251624,103.43250491711439,95.68405588109174,84.19292357313063,44.003804698948215
153,0.4043787286506421,0.18233206022788334,0.30590448947817317,0.04381260800930531,183.20471810543103,116.85492647151338,135.7631352600133,60.89027313504105
152,0.28653202094431324,0.25367920881906253,0.10119725409844366,0.016872009423833483,99.89975287398782,98.32653351235048,57.36396691902533,29.18306886204777
275,0.29186877626906804,0.2083905435953121,0.1591314009455439,0.02972813248952879,120.82335828491301,95.33397847412117,86.06364746755436,39.77015044170885
202,0.2657368653313741,0.2395441902942144,0.12407589729785412,0.061442087346315025,135.72694192571413,143.3763016894703,98.60098564954066,78.02663454054395
30,0.5124456688357313,0.47294747655265224,0.22596604449209032,0.3192513776991199,186.83766605272527,190.5441960666484,113.36132734716517,147.12948369323473
291,0.11942852354309308,0.11672576290069722,0.06182442209835167,0.018497377431794887,58.70535419924588,71.39188541799595,38.495971220749745,28.312831380273416
290,0.0726162377132634,0.0692029478567801,0.04047025656327973,0.018786941705559182,48.14270556518047,50.33990162995075,31.799352304105867,24.878487884767924
124,0.3756648487735742,0.16002740665736262,0.3478603916290443,0.028070824313244404,128.17495873734467,88.62928107594705,122.17876037045012,22.143251245256916
79,0.1512957629789727,0.10285881858613488,0.12085837032028221,0.014734952540380706,89.22151169770845,74.64317772262118,78.82925857365258,27.51484162687036
125,0.3700223036433033,0.3469749520684469,0.1325432713904491,0.0688175622089034,130.0404755081522,123.88508498134297,75.97341768985218,57.725530093610494
78,0.3577512476764657,0.3595847201671105,0.14413314439817745,0.0381049565042774,106.71126498889528,125.98405705886269,65.19910336403649,47.492465546971346
182,0.22265846239914938,0.12885057490167942,0.1494133649910552,0.027268898069015945,94.49990756053644,68.58483624442597,72.41080663464376,39.770330720403464
183,0.17203055426150715,0.10552774036767702,0.12079784532829407,0.019496293507669665,88.8310060037873,60.115868308271054,67.36048796961518,27.698419861012404
237,0.09600240972952073,0.06467125610735829,0.07332042115010949,0.014692842178251377,63.2464987815005,48.89355189393553,46.68755280232113,20.77668293076564
236,8.352173566052961,7.668872905217273,1.6941929887016864,0.38106252326876777,997.925152408347,874.930827994366,301.07691866889087,176.36025299410798
96,0.9167937517823534,0.8430193394369219,0.37058457150509944,0.04099819588474583,156.02662707431733,166.42610910690564,99.36141886383703,48.64667466181977
97,0.20887285835246597,0.3168464861081978,0.14717862753833585,0.03551473148160321,80.84192856559265,123.56066171992711,72.87448867287956,45.7740183179018
73,0.3636513865255525,0.19078399800848114,0.28386968008491437,0.14505096826091168,137.4338904988788,125.34256963209616,99.11280092975298,102.33262400521413
72,0.3130470252141171,0.46388642351173875,0.28156929616839943,0.10552721466513491,138.9042085168889,181.9851895894844,113.39760735660693,74.7391625240239
240,0.4602345929530974,0.49017454987554193,0.2646099283872358,0.030354091721039363,142.25563370663994,166.1166818933747,100.65348573212933,36.7101624571407
241,0.3885314325867316,0.2567286155152972,0.24442565834790753,0.05424578157324867,126.42963622525446,101.74036896182467,71.19847777818333,53.332531461996865
167,0.2337987416778325,0.09366909409554595,0.2232229776314064,0.01570546627697147,75.49335690884874,52.3580996638715,71.56680870818997,26.747830970701155
166,0.395795316341971,0.3771632298483354,0.1401998894293919,0.03377922645639897,111.65681786407595,113.94543924850021,61.533011149263515,39.82341678737903
209,0.07748258891119036,0.06501115788329791,0.05166118601573618,0.009857638318446422,47.0154759712965,42.71008947775213,35.93496943981461,17.47720533362888
208,0.1799486294227343,0.12918993439956222,0.09958079482536193,0.026957000469624442,85.2724473306491,73.54288330526316,50.870975640599724,33.96914392410464
50,0.2811940580239023,0.34648298298153435,0.11544005925722602,0.11123159557174149,131.09450657373242,180.81951899715543,94.84282661683278,98.23411761122185
51,0.3085787139657945,0.19760867162278542,0.18218660284129168,0.03051721407693004,87.72844534039845,79.88789643939225,64.18008105823495,37.885955482962125
262,0.4188956945404205,0.3988484472165132,0.1545643991437367,0.0665187264063739,110.25222114106721,119.4570327222079,59.244299105384826,51.57036234263961
0,0.06786676406657571,0.06264784749483969,0.043735811510150345,0.00910760577442935,44.71855390313007,35.07238922458693,35.522517265633944,16.96618842265289
19,0.2985014975420348,0.1992177291510973,0.18913017796955875,0.07996996806042839,162.2739540097393,190.17501123004064,123.23126809017744,93.80633999930711
133,0.2411928414797189,0.18808266897305523,0.13780643847206145,0.017025001881674717,112.58500305706026,88.15139866414562,80.56134562672317,28.8035242126343
27,0.23564765636481355,0.16577437006595777,0.14198764319844495,0.05500461668348313,125.49393478878756,88.45362309952743,74.43450286037206,46.585178677118286
214,0.0701202042617345,0.046294655437380865,0.046113408052521156,0.01052604278717123,52.284534253100325,38.66649391411379,33.624041802243255,18.304655539143425
220,1.5740361963246576,1.37691431606286,0.7202726824954769,0.056402729668241725,287.770343406374,272.76956222517543,171.4345551400364,54.912571345211475
221,0.2694064624522819,0.21336794522367852,0.1807818582808905,0.024952699053476263,139.818939174075,134.24746898197333,87.61453604839043,35.91470676959499
81,0.7272677902053429,0.6402405211994423,0.3612968620884361,0.11195251958622203,207.05784422394825,217.44178020282288,137.81252077274135,114.39796932276869
80,0.7419634392564876,0.6586254322479022,0.3635050199073544,0.11739871985365877,207.2341926698836,221.29999715391236,138.6774544557126,118.72132221255232
12,0.2511554504576942,0.23789937171747697,0.10661645170689693,0.04500461798362432,95.60046880869461,97.21419390758358,63.00669522433938,52.20800442949677
195,0.11571559699145931,0.09231970521102487,0.06179467956736711,0.019660571496227703,60.95100090290574,53.84388468609196,35.892451711223146,24.805015880549718
194,0.44407606049481235,0.2971844971514221,0.32719758504759777,0.10960253825413571,144.6876193984323,129.06228123243073,133.22955433925574,85.8276454062296
269,0.5798165931709378,0.43858364888107915,0.3050506079055648,0.04173207868725042,164.18494082556242,146.15898071469147,100.30628582423778,35.072040342728656
268,0.36106925529969497,0.1930198633509458,0.3400254704823596,0.10485420967119755,154.18540917052292,131.3803685018722,160.0235770888315,83.04678017711427
107,0.09858655139198914,0.07393046248786071,0.05091180595877584,0.013669821457593673,62.19883349087425,50.245887579107645,41.11369215403045,25.397130640856137
106,0.16336037892530578,0.11930307457130036,0.1179145440634544,0.014864806720291427,102.72304156964317,84.26584387887758,62.97632759426419,30.740242938452127
170,0.16480367395215859,0.11030426635102278,0.12256709392872049,0.014695266038730708,88.83560103553386,60.39045835400213,68.14750358257677,23.251056346992556
171,0.16686214588372014,0.11399600537254899,0.13032079136379804,0.019142241791610826,84.7635521840111,77.61632279777162,65.91461778089587,29.59656310929547
257,0.1584654110021815,0.12695482563658209,0.07270127964580406,0.02441096066460342,84.59006039780391,69.75520472505478,54.443926906465215,29.88566436203226
256,0.15888040081125543,0.12743350908918372,0.07271120420164424,0.02465942723265696,84.28912903062624,69.61963723991131,54.11565905147469,29.834367922050635
64,0.10613691644152601,0.09188909878670835,0.05187479545392851,0.021510278166094132,79.44001774474803,88.46988081896872,50.673244531156044,38.76427754252557
139,0.38624497522406076,0.30907418186601615,0.16439514424060095,0.03776822484209292,154.90909697166242,129.94088332458514,87.13846226798393,37.67964922352108
65,0.4523802367567346,0.1439604156823501,0.35863631769811555,0.03103875327158055,161.20721489850575,75.79571471174253,133.81441311427122,38.013503044184866
138,0.37924788538429066,0.3051022048058481,0.16094852188166028,0.03743015290681881,151.45118116430845,127.42340053401199,85.98661206286677,37.47325134173686
